"","Country","LIFE EXT","MORT RATE","POP TOTAL","POP URBAN","POP 0TO14","POP 15TO65","POP 65UP","POP 80UP","NumBeds","Date","NumConfirmed","NumDeaths"
"520","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"3/31/20",347,2
"521","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/1/20",375,2
"522","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/2/20",396,2
"523","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/3/20",416,2
"524","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/4/20",435,2
"525","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/5/20",454,2
"526","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/6/20",467,2
"527","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/7/20",483,2
"528","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/8/20",502,3
"529","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/9/20",539,3
"530","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/10/20",558,3
"531","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/11/20",577,3
"532","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/12/20",595,3
"533","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/13/20",612,3
"534","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/14/20",618,3
"535","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/15/20",626,4
"536","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/16/20",642,4
"537","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/17/20",649,4
"538","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/18/20",655,4
"539","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/19/20",660,5
"540","Costa Rica",79.565,171.343,4847804,3726119,1073769,3353092,420943,88672,12,"4/20/20",662,6
"541","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/22/20",0,0
"542","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/23/20",0,0
"543","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/24/20",0,0
"544","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/25/20",0,0
"545","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/26/20",0,0
"546","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/27/20",0,0
"547","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/28/20",0,0
"548","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/29/20",0,0
"549","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/30/20",0,0
"550","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"1/31/20",0,0
"551","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/1/20",0,0
"552","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/2/20",0,0
"553","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/3/20",0,0
"554","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/4/20",0,0
"555","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/5/20",0,0
"556","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/6/20",0,0
"557","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/7/20",0,0
"558","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/8/20",0,0
"559","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/9/20",0,0
"560","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/10/20",0,0
"561","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/11/20",0,0
"562","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/12/20",0,0
"563","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/13/20",0,0
"564","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/14/20",0,0
"565","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/15/20",0,0
"566","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/16/20",0,0
"567","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/17/20",0,0
"568","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/18/20",0,0
"569","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/19/20",0,0
"570","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/20/20",0,0
"571","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/21/20",0,0
"572","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/22/20",0,0
"573","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/23/20",0,0
"574","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/24/20",0,0
"575","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/25/20",1,0
"576","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/26/20",3,0
"577","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/27/20",3,0
"578","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/28/20",5,0
"579","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"2/29/20",6,0
"580","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/1/20",7,0
"581","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/2/20",7,0
"582","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/3/20",9,0
"583","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/4/20",10,0
"584","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/5/20",10,0
"585","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/6/20",11,0
"586","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/7/20",12,0
"587","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/8/20",12,0
"588","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/9/20",12,0
"589","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/10/20",14,0
"590","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/11/20",19,0
"591","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/12/20",19,0
"592","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/13/20",32,0
"593","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/14/20",38,0
"594","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/15/20",49,0
"595","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/16/20",57,0
"596","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/17/20",65,0
"597","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/18/20",81,0
"598","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/19/20",105,1
"599","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/20/20",128,1
"600","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/21/20",206,1
"601","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/22/20",254,1
"602","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/23/20",315,1
"603","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/24/20",382,1
"604","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/25/20",442,1
"605","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/26/20",495,3
"606","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/27/20",586,3
"607","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/28/20",657,5
"608","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/29/20",713,6
"609","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/30/20",790,6
"610","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"3/31/20",867,6
"611","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/1/20",963,6
"612","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/2/20",1011,7
"613","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/3/20",1079,8
"614","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/4/20",1126,12
"615","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/5/20",1182,15
"616","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/6/20",1222,16
"617","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/7/20",1282,18
"618","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/8/20",1343,19
"619","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/9/20",1407,20
"620","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/10/20",1495,21
"621","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/11/20",1534,21
"622","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/12/20",1600,23
"623","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/13/20",1650,25
"624","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/14/20",1704,31
"625","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/15/20",1741,33
"626","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/16/20",1791,35
"627","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/17/20",1814,36
"628","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/18/20",1832,39
"629","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/19/20",1871,47
"630","Croatia",77.2756097560976,180.457,4203604,2360534,611245,2783335,809024,211761,56,"4/20/20",1881,47
"631","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"632","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"633","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"634","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"635","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"636","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"637","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"638","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"639","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/22/20",0,0
"640","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"641","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"642","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"643","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"644","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"645","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"646","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"647","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"648","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/23/20",0,0
"649","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"650","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"651","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"652","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"653","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"654","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"655","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"656","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"657","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/24/20",0,0
"658","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"659","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"660","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"661","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"662","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"663","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"664","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"665","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"666","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/25/20",0,0
"667","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"668","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"669","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"670","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"671","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"672","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"673","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"674","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"675","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/26/20",0,0
"676","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"677","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"678","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"679","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"680","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"681","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"682","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"683","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"684","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/27/20",0,0
"685","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"686","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"687","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"688","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"689","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"690","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"691","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"692","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"693","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/28/20",0,0
"694","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"695","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"696","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"697","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"698","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"699","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"700","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"701","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"702","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/29/20",0,0
"703","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"704","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"705","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"706","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"707","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"708","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"709","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"710","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"711","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/30/20",0,0
"712","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"713","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"714","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"715","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"716","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"717","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"718","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"719","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"720","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"1/31/20",0,0
"721","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"722","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"723","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"724","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"725","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"726","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"727","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"728","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"729","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/1/20",0,0
"730","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"731","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"732","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"733","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"734","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"735","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"736","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"737","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"738","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/2/20",0,0
"739","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"740","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"741","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"742","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"743","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"744","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"745","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"746","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"747","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/3/20",0,0
"748","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"749","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"750","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"751","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"752","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"753","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"754","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"755","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"756","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/4/20",0,0
"757","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"758","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"759","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"760","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"761","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"762","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"763","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"764","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"765","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/5/20",0,0
"766","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"767","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"768","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"769","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"770","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"771","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"772","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
"773","Denmark",80.7024390243902,134.342,5683483,4974525,957278,3643644,1082561,240380,25,"2/6/20",0,0
